block_time,from_addr,to_addr,value_usd,gas_price_gwei,gas_used,method_id,success,source,facilitator_addr,block_time_s,network,is_x402,baseline_eth_usd_assumption
2026-04-25 09:44:47+00:00,0x14ead93a2f3ee6fa9b078c220bb70d662fc30804,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.170852,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,192.0,base,True,3000.0
2026-04-25 09:44:47+00:00,0x92611dd508ca3240b90a3a2caa6fa621e582b0a6,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.507921,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,192.0,base,True,3000.0
2026-04-25 09:44:49+00:00,0x9d051fe5c1e49f4ad2843f80e9026ddf015ac6e3,0x7d2ceb7a0e0c39a3d0f7b5b491659fde4bb7bcfe,0.05,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,194.0,base,True,3000.0
2026-04-25 09:44:49+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,194.0,base,True,3000.0
2026-04-25 09:44:51+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85708.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,196.0,base,True,3000.0
2026-04-25 09:44:51+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85728.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,196.0,base,True,3000.0
2026-04-25 09:44:51+00:00,0x3cdf24b99e2963476301911d832a582087ee41f9,0xe9030014f5dae217d0a152f02a043567b16c1abf,0.191801,0.01,85788.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,196.0,base,True,3000.0
2026-04-25 09:44:53+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85728.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,198.0,base,True,3000.0
2026-04-25 09:44:53+00:00,0x986ce91bf1635c45e28e803db4e800c2418950ab,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.5,0.01,80968.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,198.0,base,True,3000.0
2026-04-25 09:44:55+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,200.0,base,True,3000.0
2026-04-25 09:44:55+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85728.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,200.0,base,True,3000.0
2026-04-25 09:44:57+00:00,0x92bfd65fe0d54511f720f5d54fd59daaecb63640,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.5,0.01,80968.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,202.0,base,True,3000.0
2026-04-25 09:44:57+00:00,0x4301895fcc14cab4b9b8074ddb7457d0d0ea85e1,0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,2.4,0.006,329601.0,0x,True,base_baseline,,202.0,base,False,3000.0
2026-04-25 09:44:57+00:00,0xa65edd9875d051b2083311e6bae2ada05e1a291f,0x3ddf02f2d6e3afe2b0118a79b3656a5d88daaaad,18.4277529932976,0.0075,21000.0,0x,True,base_baseline,,202.0,base,False,3000.0
2026-04-25 09:44:57+00:00,0x4f13b9c8ad4e6235b593757e56ab591af4561fb0,0x9d8b5374c12a5677fa8800b30f14dc83e3f3664b,0.0165,0.006,21000.0,0x,True,base_baseline,,202.0,base,False,3000.0
2026-04-25 09:44:57+00:00,0x4ddc38e285b8d0b44ebbedecdcc2ee15fde8d471,0xbdcf6859e0286375597949f17ee539c36ac73d0e,72.0,0.0072,123957.0,0x,True,base_baseline,,202.0,base,False,3000.0
2026-04-25 09:44:59+00:00,0x827598091c16b791129cea6ece2916911041f163,0x87a6cd8c67649cb1c2221d87fedc3fcf2b22b359,0.33,0.006,80952.0,0xe3ee160e,True,dune_x402_live,0xc67b555b4a9d340ed7c5d87743163c31a75f2254,204.0,base,True,3000.0
2026-04-25 09:45:01+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85788.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,206.0,base,True,3000.0
2026-04-25 09:45:01+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85756.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,206.0,base,True,3000.0
2026-04-25 09:45:01+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85788.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,206.0,base,True,3000.0
2026-04-25 09:45:01+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85696.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,206.0,base,True,3000.0
2026-04-25 09:45:01+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85788.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,206.0,base,True,3000.0
2026-04-25 09:45:05+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85788.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,210.0,base,True,3000.0
2026-04-25 09:45:05+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,210.0,base,True,3000.0
2026-04-25 09:45:05+00:00,0x8f9ac214e8b6f2e2b0dfe7ef6597e6072da2f394,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,210.0,base,True,3000.0
2026-04-25 09:45:07+00:00,0x0ec536c77414bb93fe79703ab676b5adad272c1b,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,212.0,base,True,3000.0
2026-04-25 09:45:09+00:00,0x6ccd601b275f5e3ea6692b9e8f786f3c6d1fb1a5,0xdb5aa553feeb2c3e3d03e8360b36fb0f7e480671,0.001,0.01,85756.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,214.0,base,True,3000.0
2026-04-25 09:45:09+00:00,0x6479d75cef44a2b76eb17c2ab66fe22946abd642,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.5,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,214.0,base,True,3000.0
2026-04-25 09:45:09+00:00,0x30ddda27ccb78de3f0fcf46f68d36a9ab09a42c0,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.087208,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,214.0,base,True,3000.0
2026-04-25 09:45:11+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,216.0,base,True,3000.0
2026-04-25 09:45:11+00:00,0x87d3c2233c83bb0eb56ad1dd23a1ac195bcc35bd,0x48d32098cb27316b50b9771fb97e266edefd008b,0.0059097756934890005,0.026600002,25906.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0x0732618566e1afe02834afe5db3e59d233c128da,0x9d8b5374c12a5677fa8800b30f14dc83e3f3664b,0.0165,0.006,21000.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0xd7ea56d37f7b3bf9bab38954b1fed0332f4c670d,0x4c3f6dc9a21766ba24f4932c16cb65a1b0735408,0.0045000000000000005,0.006,21000.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0xc0ffeeee46499a3f63426763fbc0e8344162fc97,0x576734b68721d6f7e56939b6e830dfeacc8681e8,1.2175991505e-05,0.0055,620966.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0xf94e2710ee1b2e93f2ab5e6122a590af0c10519f,0xd7a8934294c464d12e39efb74ad1a03b56180ade,0.026581617096524998,0.006,21000.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0x96e74a9b0a64e5841c39e28e90f05c94b19c0c77,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0.003,0.0155,112757.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0x5d6143741c72fa6455be417f7e0453790ed94f36,0x5c8a9f8c2f9009347d56da5d26747ba89669f7d7,3.0000000000000002e-15,0.011251504,35567.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:11+00:00,0x624934dbb53302acb1468fbf2479113e5645c853,0x99cb27756811ca1ff1f2256ef88a83f6e19e53d7,0.005955033960426,0.049882985,25906.0,0x,True,base_baseline,,216.0,base,False,3000.0
2026-04-25 09:45:15+00:00,0x19c007336995991f985b7883966dda71032cca5d,0x87a6cd8c67649cb1c2221d87fedc3fcf2b22b359,0.31,0.006,80932.0,0xe3ee160e,True,dune_x402_live,0xb5d25e1fa0718bf3e1bf698f96791d4e93632ec8,220.0,base,True,3000.0
2026-04-25 09:45:23+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,228.0,base,True,3000.0
2026-04-25 09:45:23+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,228.0,base,True,3000.0
2026-04-25 09:45:23+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,85800.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,228.0,base,True,3000.0
2026-04-25 09:45:23+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,228.0,base,True,3000.0
2026-04-25 09:45:23+00:00,0x37d55a4e24d26f2fc7c8450da7f5460ee1b3394a,0x85a780e439b71cddf0861e3d254a22f50ad5109b,0.001,0.0050075,85756.0,0xe3ee160e,True,dune_x402_live,0x6cb960c17a623575dd8db626899c0645ed30e3d5,228.0,base,True,3000.0
2026-04-25 09:45:23+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,228.0,base,True,3000.0
2026-04-25 09:45:25+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,85780.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,230.0,base,True,3000.0
2026-04-25 09:45:25+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85708.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,230.0,base,True,3000.0
2026-04-25 09:45:25+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,230.0,base,True,3000.0
2026-04-25 09:45:27+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,232.0,base,True,3000.0
2026-04-25 09:45:27+00:00,0xd6191a9f3803f89e4d11579511087cc2cdbc9d48,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.442662,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,232.0,base,True,3000.0
2026-04-25 09:45:27+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,232.0,base,True,3000.0
2026-04-25 09:45:27+00:00,0xbe75d8f2b78faaca8cbd6c50f23ffd9061c5e007,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85708.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,232.0,base,True,3000.0
2026-04-25 09:45:37+00:00,0xddb0af56c7ec247073994ac5a01d6d92dee077d2,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.03,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,242.0,base,True,3000.0
2026-04-25 09:45:37+00:00,0xe7ead72cf71d4b4cc6047329ca3d811878fbdbf5,0x87a6cd8c67649cb1c2221d87fedc3fcf2b22b359,0.36,0.006,80952.0,0xe3ee160e,True,dune_x402_live,0x24d4f332d8e886fc005bb4a103bad21d9ebc2b7f,242.0,base,True,3000.0
2026-04-25 09:45:37+00:00,0xddb0af56c7ec247073994ac5a01d6d92dee077d2,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.03,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,242.0,base,True,3000.0
2026-04-25 09:45:39+00:00,0x0360d000622f942b9656d59c679d19d5d12ec989,0x9173fc7aca730ae34838f08dfe85d4a608f38c38,0.001,0.01,85776.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,244.0,base,True,3000.0
2026-04-25 09:45:41+00:00,0x0360d000622f942b9656d59c679d19d5d12ec989,0x9173fc7aca730ae34838f08dfe85d4a608f38c38,0.001,0.01,85756.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,246.0,base,True,3000.0
2026-04-25 09:45:43+00:00,0x0360d000622f942b9656d59c679d19d5d12ec989,0xca87adbcffdf6539a387783fef17a91dbabeef52,0.001,0.01,85764.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,248.0,base,True,3000.0
2026-04-25 09:45:47+00:00,0xebd0fd18ca7e436eeae812268ad156670b9a236f,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105243,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,252.0,base,True,3000.0
2026-04-25 09:45:53+00:00,0x070a1d386fc9ae42ba8a8db1fc4303ab6416a2e4,0x10c140022927429afb5f7779f4bc5495da8c1e24,2.75,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,258.0,base,True,3000.0
2026-04-25 09:45:55+00:00,0xc01e906f95be9e2bfa673f7f2efc89d0973c8295,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.974084,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,260.0,base,True,3000.0
2026-04-25 09:45:57+00:00,0x98b6a9ea31aa1ac2b0f65c097c332e62de410827,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.78496,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,262.0,base,True,3000.0
2026-04-25 09:45:57+00:00,0x437c9fdd06be9b526ac4e6ab0503eb6280022566,0x87a6cd8c67649cb1c2221d87fedc3fcf2b22b359,0.33,0.006,80932.0,0xe3ee160e,True,dune_x402_live,0xd2f74a14522d40e4a1d7fbb62aa97ce99fa1a7e5,262.0,base,True,3000.0
2026-04-25 09:46:01+00:00,0x92bfd65fe0d54511f720f5d54fd59daaecb63640,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.5,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,266.0,base,True,3000.0
2026-04-25 09:46:03+00:00,0x9528d288845dd736ce1c0762cf88daef36a76da3,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.446575,0.01,80968.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,268.0,base,True,3000.0
2026-04-25 09:46:13+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,85780.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,278.0,base,True,3000.0
2026-04-25 09:46:17+00:00,0x8f80ad4a7200617828084fcef52c5b4a132d8585,0xa266d5b995b94363d5730cee69ae7bc4c8b76bca,0.31,0.006,80920.0,0xe3ee160e,True,dune_x402_live,0xb5d25e1fa0718bf3e1bf698f96791d4e93632ec8,282.0,base,True,3000.0
2026-04-25 09:46:17+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,85780.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,282.0,base,True,3000.0
2026-04-25 09:46:17+00:00,0x33e1ae9bde134bddaa8e9876c3038059cce4ce53,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.078101,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,282.0,base,True,3000.0
2026-04-25 09:46:17+00:00,0xc345919ca670a0d102b12857d3b32df72564b981,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.105,0.01,85780.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,282.0,base,True,3000.0
2026-04-25 09:46:21+00:00,0xf13d9dacb63d9f0695f8f1bd2d5f84c06dbea74f,0x40a8cdd6a10ec1a8cb3dfb2834675e7a2cf4ad8b,0.005,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,286.0,base,True,3000.0
2026-04-25 09:46:35+00:00,0x24dd3a9bf41b2dbfc17d7804251813ff6ebfeccb,0xf9905a9c4784533c8cee3487b4546ed03126dca5,0.001,0.01,85756.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,300.0,base,True,3000.0
2026-04-25 09:46:37+00:00,0xbb08af535b962497cab65a942f11a2d1518335b6,0x10c140022927429afb5f7779f4bc5495da8c1e24,1.021884,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,302.0,base,True,3000.0
2026-04-25 09:46:47+00:00,0x922a52c532b14d0a5c30ac1b28897892dffb4645,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.421582,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,312.0,base,True,3000.0
2026-04-25 09:47:01+00:00,0x0766726b1bbe8fe9388f6d5e94eb304ccd1b5a95,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.183582,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,326.0,base,True,3000.0
2026-04-25 09:47:05+00:00,0x49490ffee405bda17f233966980d017fbf19ba3d,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.922988,0.01,80968.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,330.0,base,True,3000.0
2026-04-25 09:47:11+00:00,0x0360d000622f942b9656d59c679d19d5d12ec989,0xca87adbcffdf6539a387783fef17a91dbabeef52,0.001,0.01,85756.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,336.0,base,True,3000.0
2026-04-25 09:47:11+00:00,0x8afb4ff66053a709e870812b93a48e0e0f28d053,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.490313,0.01,80980.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,336.0,base,True,3000.0
2026-04-25 09:47:19+00:00,0x89a624e3c3c86f10a4644ce5c4803c3f702a9b30,0xe08e64d4044cd7ce4bfbb44d908e358c4eafde09,0.015,0.01,85756.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,344.0,base,True,3000.0
2026-04-25 09:47:21+00:00,0x41a011cc05d927af8719bdcb546a519dc03814a1,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.292523,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,346.0,base,True,3000.0
2026-04-25 09:47:35+00:00,0x6e8aca001cc7b54355cd45d4dcd8fe44501348c4,0xa266d5b995b94363d5730cee69ae7bc4c8b76bca,0.36,0.006,80920.0,0xe3ee160e,True,dune_x402_live,0xb5d25e1fa0718bf3e1bf698f96791d4e93632ec8,360.0,base,True,3000.0
2026-04-25 09:47:43+00:00,0x45db008c686e6bb16fa443fe34395694b3c017fe,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.354529,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,368.0,base,True,3000.0
2026-04-25 09:47:57+00:00,0x59f16dcb181eb79ac3568f57517c0a4850f565c6,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.144937,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,382.0,base,True,3000.0
2026-04-25 09:48:01+00:00,0x0bf6086396aeee85ca915a72eaf5197d5a845107,0x1e8e93cb91778e5b1a3639706789195a838960f8,1.0,0.006,85768.0,0xe3ee160e,True,dune_x402_live,0x179761d9eed0f0d1599330cc94b0926e68ae87f1,386.0,base,True,3000.0
2026-04-25 09:48:05+00:00,0x9c6900e9c0a6118e88622dd4a3061c550e38c710,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.511779,0.01,80988.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,390.0,base,True,3000.0
2026-04-25 09:48:09+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,394.0,base,True,3000.0
2026-04-25 09:48:09+00:00,0x65174398ba1bef6fe41499d36bcb3a568822015e,0xa266d5b995b94363d5730cee69ae7bc4c8b76bca,0.33,0.006,80932.0,0xe3ee160e,True,dune_x402_live,0xc67b555b4a9d340ed7c5d87743163c31a75f2254,394.0,base,True,3000.0
2026-04-25 09:48:11+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,396.0,base,True,3000.0
2026-04-25 09:48:11+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af,396.0,base,True,3000.0
2026-04-25 09:48:11+00:00,0xa08f3f1927e9d4db209a2fe94089315e08f3ff93,0x10c140022927429afb5f7779f4bc5495da8c1e24,0.674758,0.01,81000.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,396.0,base,True,3000.0
2026-04-25 09:48:11+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x8f5cb67b49555e614892b7233cfddebfb746e531,396.0,base,True,3000.0
2026-04-25 09:48:11+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85720.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,396.0,base,True,3000.0
2026-04-25 09:48:11+00:00,0x276703cafb6903bb7d50e94e16c9e586c310c00d,0x9ea815be6a61d1156b21662c9561a4739ea5fb83,0.002,0.01,85768.0,0xe3ee160e,True,dune_x402_live,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863,396.0,base,True,3000.0
2026-04-25 09:48:13+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,398.0,base,True,3000.0
2026-04-25 09:48:13+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85740.0,0xe3ee160e,True,dune_x402_live,0xa32ccda98ba7529705a059bd2d213da8de10d101,398.0,base,True,3000.0
2026-04-25 09:48:13+00:00,0x6bd09cf1482609986cc1233e71f47c8e07326090,0xa9dd7cc9cbf0e05551332209289f04be36bc2315,0.001,0.01,85708.0,0xe3ee160e,True,dune_x402_live,0x97acce27d5069544480bde0f04d9f47d7422a016,398.0,base,True,3000.0
