from_addr,composite_score,tier,inter_arrival_anomaly,tod_uniformity_anomaly,gas_tightness_anomaly,counterparty_concentration,method_concentration,burst_intensity,drift_signal,coordination,explanation
0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,39.60170678870673,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,50.56762881264182,57.32941652707437,inter-arrival CV 1.00 (bursty); coordinated with 545 other wallets; 100% of late-window tx to new counterparties
0x2a77805aba92b1b850e33866ef315c25b0be8bbd,31.084681782043496,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,31.03122537392841,inter-arrival CV 0.20 (bursty); coordinated with 419 other wallets; 24h-uniform timing (KS 0.96)
0x274178a9ec0a933396989fcbb9bcd99475f76b05,30.919120503358485,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,29.927483516028317,inter-arrival CV 0.88 (bursty); coordinated with 413 other wallets; 24h-uniform timing (KS 0.96)
0x26a58cceca6e432666c3e94b468fb8b47b0f0201,30.864689081635113,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,29.56460737120583,inter-arrival CV 0.33 (bursty); coordinated with 411 other wallets; 24h-uniform timing (KS 0.96)
0xd0d08887e8a5b16049534a7f3fc1de92848f5bea,30.810642584713946,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,29.20429739173141,inter-arrival CV 1.32 (bursty); coordinated with 409 other wallets; 24h-uniform timing (KS 0.96)
0x26c8e06590f73c2571d68a41ebccec38e12ddd9f,30.73234943738012,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,12.15834987868706,23.806553474200182,inter-arrival CV 2.00 (bursty); coordinated with 377 other wallets; 24h-uniform timing (KS 0.96)
0xcc4bc7882d5ec4a3716e589ab3d816b61ae47a1a,30.73234943738012,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,12.15834987868706,23.806553474200182,inter-arrival CV 0.40 (bursty); coordinated with 377 other wallets; 24h-uniform timing (KS 0.96)
0x7e2a660f2ca0f53023b32dd5cf1735ccc3948e84,30.708780032279687,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,12.15834987868706,23.649424106863968,inter-arrival CV 0.14 (cron); coordinated with 376 other wallets; 24h-uniform timing (KS 0.96)
0xc6ea08a824778f66d6b8ee783b2a65492a8157a3,30.62456720468772,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,27.96379485822324,inter-arrival CV 0.57 (bursty); coordinated with 402 other wallets; 24h-uniform timing (KS 0.96)
0x79ae5b469e370a18743118b7414d7bd830205239,30.62456720468772,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,27.96379485822324,inter-arrival CV 0.95 (bursty); coordinated with 402 other wallets; 24h-uniform timing (KS 0.96)
0x0d1b2bd8f976249f64b14aa0c20614ea919c5c83,30.54631764259068,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,27.442131110909614,inter-arrival CV 0.11 (cron); coordinated with 399 other wallets; 24h-uniform timing (KS 0.96)
0xa3189b10560372ab6eea3b595e1fe4a5711ae9c9,30.34812585891968,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,21.724586542592114,14.867571841860535,inter-arrival CV 2.03 (bursty); 57% of late-window tx to new counterparties; 24h-uniform timing (KS 0.96)
0x0678d6ed1ee222fa9aa6cf4830de9171eade9cd9,30.26729542071225,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,25.581982965053445,inter-arrival CV 0.66 (bursty); coordinated with 388 other wallets; 24h-uniform timing (KS 0.96)
0x489bf7d4b9544fe79efc2e4640a8d3f6512ab038,30.07233322973122,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,24.2822350251799,inter-arrival CV 0.10 (cron); coordinated with 380 other wallets; 24h-uniform timing (KS 0.96)
0x50626469298df7e91d77d52b7deb4b15eefd4c55,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.57 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0x0f398909f5da9f28bfd16ef46594a9a8697519c7,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.64 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0xc965fedb73cafce7f05543ad1f28aa202b9761a7,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.58 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0x9054ff027869798943ab09e157295dc1e46e2ded,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.59 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0xf8ef294a8bbae395c8032ff216f26458015849ec,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.64 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0x478408b6700d0c8ca188e66281841536068d3ff5,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.63 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0x2c8ab196fd2f96d3f8ea144783118098adacae45,29.636845678028802,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,21.378984680497094,inter-arrival CV 0.61 (bursty); coordinated with 361 other wallets; 24h-uniform timing (KS 0.96)
0xe1519e675cf3a78a0fc663ba9c1f012859aaae0f,29.507462874091946,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,20.51643265425139,inter-arrival CV 0.63 (bursty); coordinated with 355 other wallets; 24h-uniform timing (KS 0.96)
0x23d907bfc2632dbeae77f4c2e76188d5ef7a6f50,29.507462874091946,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,20.51643265425139,inter-arrival CV 0.58 (bursty); coordinated with 355 other wallets; 24h-uniform timing (KS 0.96)
0x624934dbb53302acb1468fbf2479113e5645c853,29.468892277612476,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,8.489957379341893,17.82910074197933,inter-arrival CV 1.23 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.243 (top-1% tightness)
0xd7ea56d37f7b3bf9bab38954b1fed0332f4c670d,29.402633675721287,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,19.81757133178034,inter-arrival CV 1.62 (bursty); coordinated with 350 other wallets; 24h-uniform timing (KS 0.96)
0x23b6bb4b6a3e546a44d5493b72ab37ba90d1bdc7,29.278810069782814,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,25.572154676019483,5.173754491996535,inter-arrival CV 1.68 (bursty); 64% of late-window tx to new counterparties; 24h-uniform timing (KS 0.96)
0x39591e7c099a379fd7b349ebfecaeef439c40454,29.23641674019014,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,27.340664720355424,3.7121255984880834,inter-arrival CV 0.93 (bursty); 67% of late-window tx to new counterparties; 24h-uniform timing (KS 0.96)
0x7f2404a631860402f98d677e20549852f12e35ea,29.20109729556234,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,18.47399546405403,inter-arrival CV 0.58 (bursty); coordinated with 340 other wallets; 24h-uniform timing (KS 0.96)
0xf7007bab92c002e7f1c3b5308831903b684c37df,29.20109729556234,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,18.47399546405403,inter-arrival CV 0.55 (bursty); coordinated with 340 other wallets; 24h-uniform timing (KS 0.96)
0xc77d734687f9848594530566970e3e599345153d,29.20109729556234,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,18.47399546405403,inter-arrival CV 0.59 (bursty); coordinated with 340 other wallets; 24h-uniform timing (KS 0.96)
0xfa6ef2d0ae77d250a6f3859b6c5888ee15ce7556,29.20109729556234,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,18.47399546405403,inter-arrival CV 0.56 (bursty); coordinated with 340 other wallets; 24h-uniform timing (KS 0.96)
0x5af9c187b9beac9a447973c8c49638f92f8fdd19,29.085336664747924,medium,100.0,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,18.242552380635637,4.844665475728493,17.702257925291253,inter-arrival CV 0.49 (bursty); 24h-uniform timing (KS 0.96); gas-to-basefee std 0.000 (top-1% tightness)
